File Name,Address,Price,Bedrooms,Bathrooms,Square Footage,URL
pretty_page_20.html,"65-23 Dieterle Cres FLOOR 2, Rego Park, NY 11374","$3,150/mo",1,1,[],https://www.zillow.com/homedetails/65-23-Dieterle-Cres-FLOOR-2-Rego-Park-NY-11374/2055092614_zpid/
pretty_page_20.html,"65-23 Dieterle Cres FLOOR 2, Rego Park, NY 11374","$3,150/mo",1,1,--,https://www.zillow.com/homedetails/65-23-Dieterle-Cres-FLOOR-2-Rego-Park-NY-11374/2055092614_zpid/
pretty_page_20.html,"65-23 Dieterle Cres FLOOR 2, Rego Park, NY 11374","$3,150/mo",2s,[],[],https://www.zillow.com/homedetails/65-23-Dieterle-Cres-FLOOR-2-Rego-Park-NY-11374/2055092614_zpid/
pretty_page_20.html,"65-23 Dieterle Cres FLOOR 2, Rego Park, NY 11374","$3,150/mo",2s,1,[],https://www.zillow.com/homedetails/65-23-Dieterle-Cres-FLOOR-2-Rego-Park-NY-11374/2055092614_zpid/
pretty_page_20.html,"65-23 Dieterle Cres FLOOR 2, Rego Park, NY 11374","$3,150/mo",2s,1,"1,200",https://www.zillow.com/homedetails/65-23-Dieterle-Cres-FLOOR-2-Rego-Park-NY-11374/2055092614_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,--,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,1,800,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,830,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,--,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,750,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",3s,1,--,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",2s,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",2s,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",2s,1,--,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,--,https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,[],[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,[],https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_6.html,"85 Poughkeepsie Ct #BASEMENT, Staten Island, NY 10312","$2,300/mo",1,1,"2,000",https://www.zillow.com/homedetails/85-Poughkeepsie-Ct-BASEMENT-Staten-Island-NY-10312/340026855_zpid/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,--,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,850,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",[],[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",[],1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",[],1,--,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",1,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",1,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",1,1,--,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,850,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,--,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio",2s,1,--,/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_16.html,"345 E 64th St, New York, NY","$3,000+ Studio","$3,400+1",[],[],/b/345-e-64th-st-new-york-ny-5XjLyV/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",1,1,800,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1.5,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1.5,"1,500",/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",2s,1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],1,[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd",[],1,--,/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_17.html,"14415 41st Ave, Flushing, NY","$2,000+ 1 bd","$2,945+2 s",[],[],/b/14415-41st-ave-flushing-ny-637sT3/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,1,--,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,1,"1,200",https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,--,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,--,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,700,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo","$2,450+2 s",[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo","$2,400+3 s",[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",1,1,750,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo","$3,100+2 s",[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,[],[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,2,[],https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
pretty_page_7.html,"45 161st St FLOOR 2, Flushing, NY 11358","$2,800/mo",3s,2,--,https://www.zillow.com/homedetails/45-161st-St-FLOOR-2-Flushing-NY-11358/2052935037_zpid/
